Date,Start hour,24 hour members using a key
28/08/2014,13,128
28/08/2014,14,88
28/08/2014,15,81
28/08/2014,16,96
28/08/2014,17,218
28/08/2014,18,249
28/08/2014,19,124
28/08/2014,20,83
28/08/2014,21,53
28/08/2014,22,54
28/08/2014,23,17
29/08/2014,0,12
29/08/2014,1,10
29/08/2014,2,3
29/08/2014,3,4
29/08/2014,4,3
29/08/2014,5,3
29/08/2014,6,37
29/08/2014,7,121
29/08/2014,8,260
29/08/2014,9,146
29/08/2014,10,71
29/08/2014,11,75
29/08/2014,12,128
29/08/2014,13,107
29/08/2014,14,80
29/08/2014,15,103
29/08/2014,16,143
29/08/2014,17,241
29/08/2014,18,214
29/08/2014,19,106
29/08/2014,20,60
29/08/2014,21,50
29/08/2014,22,34
29/08/2014,23,40
30/08/2014,0,19
30/08/2014,1,12
30/08/2014,2,10
30/08/2014,3,9
30/08/2014,4,5
30/08/2014,5,3
30/08/2014,6,2
30/08/2014,7,19
30/08/2014,8,28
30/08/2014,9,59
30/08/2014,10,97
30/08/2014,11,115
30/08/2014,12,140
30/08/2014,13,130
30/08/2014,14,148
30/08/2014,15,150
30/08/2014,16,144
30/08/2014,17,141
30/08/2014,18,104
30/08/2014,19,97
30/08/2014,20,59
30/08/2014,21,28
30/08/2014,22,25
30/08/2014,23,31
31/08/2014,0,25
31/08/2014,1,15
31/08/2014,2,20
31/08/2014,3,11
31/08/2014,4,5
31/08/2014,5,4
31/08/2014,6,5
31/08/2014,7,9
31/08/2014,8,31
31/08/2014,9,62
31/08/2014,10,89
31/08/2014,11,105
31/08/2014,12,118
31/08/2014,13,119
31/08/2014,14,155
31/08/2014,15,134
31/08/2014,16,148
31/08/2014,17,140
31/08/2014,18,124
31/08/2014,19,79
31/08/2014,20,48
31/08/2014,21,39
31/08/2014,22,22
31/08/2014,23,22
01/09/2014,0,8
01/09/2014,1,3
01/09/2014,2,1
01/09/2014,3,2
01/09/2014,4,1
01/09/2014,5,5
01/09/2014,6,27
01/09/2014,7,154
01/09/2014,8,283
01/09/2014,9,123
01/09/2014,10,64
01/09/2014,11,27
01/09/2014,12,51
01/09/2014,13,52
01/09/2014,14,36
01/09/2014,15,49
01/09/2014,16,94
01/09/2014,17,245
01/09/2014,18,247
01/09/2014,19,81
01/09/2014,20,35
01/09/2014,21,37
01/09/2014,22,18
01/09/2014,23,13
02/09/2014,0,5
02/09/2014,1,2
02/09/2014,2,2
02/09/2014,3,2
02/09/2014,4,2
02/09/2014,5,5
02/09/2014,6,41
02/09/2014,7,179
02/09/2014,8,304
02/09/2014,9,160
02/09/2014,10,75
02/09/2014,11,84
02/09/2014,12,99
02/09/2014,13,112
02/09/2014,14,92
02/09/2014,15,93
02/09/2014,16,146
02/09/2014,17,327
02/09/2014,18,309
02/09/2014,19,179
02/09/2014,20,85
02/09/2014,21,53
02/09/2014,22,34
02/09/2014,23,28
03/09/2014,0,11
03/09/2014,1,4
03/09/2014,2,1
03/09/2014,3,1
03/09/2014,4,2
03/09/2014,5,6
03/09/2014,6,41
03/09/2014,7,176
03/09/2014,8,309
03/09/2014,9,160
03/09/2014,10,83
03/09/2014,11,76
03/09/2014,12,127
03/09/2014,13,111
03/09/2014,14,92
03/09/2014,15,84
03/09/2014,16,139
03/09/2014,17,325
03/09/2014,18,299
03/09/2014,19,171
03/09/2014,20,77
03/09/2014,21,65
03/09/2014,22,56
03/09/2014,23,22
04/09/2014,0,10
04/09/2014,1,5
04/09/2014,2,3
04/09/2014,3,6
04/09/2014,5,5
04/09/2014,6,41
04/09/2014,7,188
04/09/2014,8,323
04/09/2014,9,179
04/09/2014,10,92
04/09/2014,11,65
04/09/2014,12,104
04/09/2014,13,94
04/09/2014,14,98
04/09/2014,15,93
04/09/2014,16,140
04/09/2014,17,272
04/09/2014,18,269
04/09/2014,19,149
04/09/2014,20,81
04/09/2014,21,48
04/09/2014,22,55
04/09/2014,23,38
05/09/2014,0,9
05/09/2014,1,3
05/09/2014,2,1
05/09/2014,3,2
05/09/2014,4,1
05/09/2014,5,2
05/09/2014,6,15
05/09/2014,7,72
05/09/2014,8,194
05/09/2014,9,138
05/09/2014,10,87
05/09/2014,11,67
05/09/2014,12,105
05/09/2014,13,102
05/09/2014,14,92
05/09/2014,15,93
05/09/2014,16,118
05/09/2014,17,267
05/09/2014,18,187
05/09/2014,19,130
05/09/2014,20,68
05/09/2014,21,35
05/09/2014,22,27
05/09/2014,23,36
06/09/2014,0,34
06/09/2014,1,13
06/09/2014,2,14
06/09/2014,3,11
06/09/2014,4,9
06/09/2014,6,9
06/09/2014,7,17
06/09/2014,8,28
06/09/2014,9,59
06/09/2014,10,110
06/09/2014,11,94
06/09/2014,12,127
06/09/2014,13,126
06/09/2014,14,130
06/09/2014,15,148
06/09/2014,16,125
06/09/2014,17,122
06/09/2014,18,138
06/09/2014,19,77
06/09/2014,20,51
06/09/2014,21,36
06/09/2014,22,33
06/09/2014,23,39
07/09/2014,0,30
07/09/2014,1,15
07/09/2014,2,14
07/09/2014,3,10
07/09/2014,4,3
07/09/2014,5,4
07/09/2014,6,7
07/09/2014,7,15
07/09/2014,8,15
07/09/2014,9,44
07/09/2014,10,83
07/09/2014,11,122
07/09/2014,12,123
07/09/2014,13,145
07/09/2014,14,157
07/09/2014,15,135
07/09/2014,16,139
07/09/2014,17,143
07/09/2014,18,123
07/09/2014,19,85
07/09/2014,20,62
07/09/2014,21,38
07/09/2014,22,29
07/09/2014,23,15
08/09/2014,0,9
08/09/2014,1,5
08/09/2014,2,2
08/09/2014,3,3
08/09/2014,4,1
08/09/2014,5,5
08/09/2014,6,42
08/09/2014,7,151
08/09/2014,8,280
08/09/2014,9,155
08/09/2014,10,67
08/09/2014,11,84
08/09/2014,12,111
08/09/2014,13,117
08/09/2014,14,106
08/09/2014,15,112
08/09/2014,16,157
08/09/2014,17,314
08/09/2014,18,322
08/09/2014,19,174
08/09/2014,20,98
08/09/2014,21,67
08/09/2014,22,32
08/09/2014,23,23
09/09/2014,0,5
09/09/2014,1,6
09/09/2014,2,4
09/09/2014,3,2
09/09/2014,4,1
09/09/2014,5,3
09/09/2014,6,46
09/09/2014,7,187
09/09/2014,8,326
09/09/2014,9,181
09/09/2014,10,96
09/09/2014,11,93
09/09/2014,12,120
09/09/2014,13,115
09/09/2014,14,99
09/09/2014,15,94
09/09/2014,16,171
09/09/2014,17,314
09/09/2014,18,333
09/09/2014,19,164
09/09/2014,20,92
09/09/2014,21,56
09/09/2014,22,37
09/09/2014,23,18
10/09/2014,0,6
10/09/2014,1,4
10/09/2014,2,6
10/09/2014,3,2
10/09/2014,5,3
10/09/2014,6,53
10/09/2014,7,199
10/09/2014,8,368
10/09/2014,9,167
10/09/2014,10,111
10/09/2014,11,89
10/09/2014,12,118
10/09/2014,13,106
10/09/2014,14,96
10/09/2014,15,101
10/09/2014,16,151
10/09/2014,17,320
10/09/2014,18,334
10/09/2014,19,161
10/09/2014,20,84
10/09/2014,21,50
10/09/2014,22,32
10/09/2014,23,21
11/09/2014,0,11
11/09/2014,1,9
11/09/2014,2,1
11/09/2014,3,4
11/09/2014,4,1
11/09/2014,5,7
11/09/2014,6,39
11/09/2014,7,167
11/09/2014,8,343
11/09/2014,9,181
11/09/2014,10,76
11/09/2014,11,82
11/09/2014,12,118
11/09/2014,13,119
11/09/2014,14,101
11/09/2014,15,117
11/09/2014,16,163
11/09/2014,17,311
11/09/2014,18,317
11/09/2014,19,148
11/09/2014,20,84
11/09/2014,21,57
11/09/2014,22,41
11/09/2014,23,37
12/09/2014,0,14
12/09/2014,1,12
12/09/2014,2,5
12/09/2014,3,4
12/09/2014,4,5
12/09/2014,5,2
12/09/2014,6,38
12/09/2014,7,176
12/09/2014,8,312
12/09/2014,9,159
12/09/2014,10,91
12/09/2014,11,74
12/09/2014,12,129
12/09/2014,13,114
12/09/2014,14,115
12/09/2014,15,124
12/09/2014,16,155
12/09/2014,17,326
12/09/2014,18,224
12/09/2014,19,132
12/09/2014,20,75
12/09/2014,21,58
12/09/2014,22,42
12/09/2014,23,33
13/09/2014,0,33
13/09/2014,1,20
13/09/2014,2,14
13/09/2014,3,5
13/09/2014,4,3
13/09/2014,5,3
13/09/2014,6,6
13/09/2014,7,19
13/09/2014,8,47
13/09/2014,9,70
13/09/2014,10,98
13/09/2014,11,147
13/09/2014,12,179
13/09/2014,13,178
13/09/2014,14,159
13/09/2014,15,132
13/09/2014,16,147
13/09/2014,17,136
13/09/2014,18,120
13/09/2014,19,99
13/09/2014,20,65
13/09/2014,21,40
13/09/2014,22,45
13/09/2014,23,45
14/09/2014,0,25
14/09/2014,1,21
14/09/2014,2,14
14/09/2014,3,8
14/09/2014,4,4
14/09/2014,5,3
14/09/2014,6,3
14/09/2014,7,13
14/09/2014,8,24
14/09/2014,9,61
14/09/2014,10,83
14/09/2014,11,121
14/09/2014,12,140
14/09/2014,13,160
14/09/2014,14,144
14/09/2014,15,132
14/09/2014,16,136
14/09/2014,17,120
14/09/2014,18,94
14/09/2014,19,68
14/09/2014,20,40
14/09/2014,21,35
14/09/2014,22,23
14/09/2014,23,12
15/09/2014,0,11
15/09/2014,1,1
15/09/2014,2,2
15/09/2014,3,1
15/09/2014,4,1
15/09/2014,5,2
15/09/2014,6,28
15/09/2014,7,165
15/09/2014,8,312
15/09/2014,9,154
15/09/2014,10,75
15/09/2014,11,83
15/09/2014,12,105
15/09/2014,13,115
15/09/2014,14,80
15/09/2014,15,118
15/09/2014,16,155
15/09/2014,17,311
15/09/2014,18,300
15/09/2014,19,175
15/09/2014,20,87
15/09/2014,21,50
15/09/2014,22,37
15/09/2014,23,18
16/09/2014,0,5
16/09/2014,1,2
16/09/2014,2,4
16/09/2014,3,1
16/09/2014,4,2
16/09/2014,5,6
16/09/2014,6,49
16/09/2014,7,192
16/09/2014,8,340
16/09/2014,9,173
16/09/2014,10,95
16/09/2014,11,70
16/09/2014,12,105
16/09/2014,13,112
16/09/2014,14,104
16/09/2014,15,100
16/09/2014,16,171
16/09/2014,17,322
16/09/2014,18,336
16/09/2014,19,159
16/09/2014,20,79
16/09/2014,21,74
16/09/2014,22,41
16/09/2014,23,25
17/09/2014,0,8
17/09/2014,1,5
17/09/2014,2,4
17/09/2014,3,2
17/09/2014,5,8
17/09/2014,6,52
17/09/2014,7,209
17/09/2014,8,348
17/09/2014,9,204
17/09/2014,10,78
17/09/2014,11,72
17/09/2014,12,120
17/09/2014,13,141
17/09/2014,14,103
17/09/2014,15,112
17/09/2014,16,148
17/09/2014,17,332
17/09/2014,18,361
17/09/2014,19,175
17/09/2014,20,96
17/09/2014,21,87
17/09/2014,22,54
17/09/2014,23,35
18/09/2014,0,17
18/09/2014,1,3
18/09/2014,2,1
18/09/2014,3,3
18/09/2014,4,2
18/09/2014,5,5
18/09/2014,6,50
18/09/2014,7,182
18/09/2014,8,382
18/09/2014,9,206
18/09/2014,10,97
18/09/2014,11,98
18/09/2014,12,125
18/09/2014,13,133
18/09/2014,14,124
18/09/2014,15,132
18/09/2014,16,177
18/09/2014,17,362
18/09/2014,18,330
18/09/2014,19,201
18/09/2014,20,90
18/09/2014,21,70
18/09/2014,22,60
18/09/2014,23,41
19/09/2014,0,17
19/09/2014,1,10
19/09/2014,2,2
19/09/2014,3,2
19/09/2014,4,3
19/09/2014,5,7
19/09/2014,6,38
19/09/2014,7,157
19/09/2014,8,320
19/09/2014,9,154
19/09/2014,10,97
19/09/2014,11,102
19/09/2014,12,110
19/09/2014,13,132
19/09/2014,14,96
19/09/2014,15,113
19/09/2014,16,154
19/09/2014,17,294
19/09/2014,18,277
19/09/2014,19,137
19/09/2014,20,82
19/09/2014,21,60
19/09/2014,22,52
19/09/2014,23,47
20/09/2014,0,28
20/09/2014,1,19
20/09/2014,2,16
20/09/2014,3,10
20/09/2014,4,9
20/09/2014,5,4
20/09/2014,6,5
20/09/2014,7,19
20/09/2014,8,24
20/09/2014,9,79
20/09/2014,10,86
20/09/2014,11,136
20/09/2014,12,125
20/09/2014,13,146
20/09/2014,14,132
20/09/2014,15,126
20/09/2014,16,152
20/09/2014,17,142
20/09/2014,18,100
20/09/2014,19,82
20/09/2014,20,36
20/09/2014,21,46
20/09/2014,22,27
20/09/2014,23,18
21/09/2014,0,22
21/09/2014,1,13
21/09/2014,2,12
21/09/2014,3,8
21/09/2014,4,6
21/09/2014,5,3
21/09/2014,6,7
21/09/2014,7,13
21/09/2014,8,31
21/09/2014,9,70
21/09/2014,10,121
21/09/2014,11,159
21/09/2014,12,174
21/09/2014,13,199
21/09/2014,14,181
21/09/2014,15,181
21/09/2014,16,187
21/09/2014,17,137
21/09/2014,18,127
21/09/2014,19,80
21/09/2014,20,43
21/09/2014,21,30
21/09/2014,22,23
21/09/2014,23,23
22/09/2014,0,4
22/09/2014,1,6
22/09/2014,2,1
22/09/2014,3,1
22/09/2014,4,4
22/09/2014,5,4
22/09/2014,6,42
22/09/2014,7,161
22/09/2014,8,342
22/09/2014,9,163
22/09/2014,10,67
22/09/2014,11,77
22/09/2014,12,90
22/09/2014,13,101
22/09/2014,14,81
22/09/2014,15,96
22/09/2014,16,152
22/09/2014,17,302
22/09/2014,18,328
22/09/2014,19,168
22/09/2014,20,76
22/09/2014,21,50
22/09/2014,22,22
22/09/2014,23,19
23/09/2014,0,12
23/09/2014,1,1
23/09/2014,2,2
23/09/2014,3,2
23/09/2014,4,1
23/09/2014,5,3
23/09/2014,6,50
23/09/2014,7,187
23/09/2014,8,363
23/09/2014,9,175
23/09/2014,10,101
23/09/2014,11,84
23/09/2014,12,114
23/09/2014,13,126
23/09/2014,14,99
23/09/2014,15,108
23/09/2014,16,155
23/09/2014,17,298
23/09/2014,18,308
23/09/2014,19,159
23/09/2014,20,82
23/09/2014,21,58
23/09/2014,22,48
23/09/2014,23,20
24/09/2014,0,7
24/09/2014,1,5
24/09/2014,2,2
24/09/2014,3,1
24/09/2014,5,3
24/09/2014,6,48
24/09/2014,7,161
24/09/2014,8,237
24/09/2014,9,145
24/09/2014,10,39
24/09/2014,11,53
24/09/2014,12,106
24/09/2014,13,123
24/09/2014,14,112
24/09/2014,15,100
24/09/2014,16,150
24/09/2014,17,314
24/09/2014,18,311
24/09/2014,19,148
24/09/2014,20,82
24/09/2014,21,74
24/09/2014,22,40
24/09/2014,23,34
25/09/2014,0,22
25/09/2014,1,4
25/09/2014,2,2
25/09/2014,3,1
25/09/2014,4,1
25/09/2014,5,10
25/09/2014,6,30
25/09/2014,7,167
25/09/2014,8,371
25/09/2014,9,200
25/09/2014,10,84
25/09/2014,11,85
25/09/2014,12,126
25/09/2014,13,117
25/09/2014,14,99
25/09/2014,15,102
25/09/2014,16,157
25/09/2014,17,301
25/09/2014,18,284
25/09/2014,19,135
25/09/2014,20,77
25/09/2014,21,60
25/09/2014,22,55
25/09/2014,23,44
26/09/2014,0,13
26/09/2014,1,11
26/09/2014,2,4
26/09/2014,3,2
26/09/2014,5,8
26/09/2014,6,43
26/09/2014,7,151
26/09/2014,8,335
26/09/2014,9,198
26/09/2014,10,93
26/09/2014,11,92
26/09/2014,12,129
26/09/2014,13,121
26/09/2014,14,118
26/09/2014,15,120
26/09/2014,16,177
26/09/2014,17,302
26/09/2014,18,252
26/09/2014,19,127
26/09/2014,20,70
26/09/2014,21,47
26/09/2014,22,31
26/09/2014,23,41
27/09/2014,0,37
27/09/2014,1,29
27/09/2014,2,24
27/09/2014,3,6
27/09/2014,4,6
27/09/2014,5,10
27/09/2014,6,12
27/09/2014,7,21
27/09/2014,8,51
27/09/2014,9,79
27/09/2014,10,118
27/09/2014,11,151
27/09/2014,12,148
27/09/2014,13,176
27/09/2014,14,159
27/09/2014,15,177
27/09/2014,16,170
27/09/2014,17,179
27/09/2014,18,133
27/09/2014,19,89
27/09/2014,20,67
27/09/2014,21,45
27/09/2014,22,41
27/09/2014,23,39
28/09/2014,0,32
28/09/2014,1,21
28/09/2014,2,15
28/09/2014,3,15
28/09/2014,4,8
28/09/2014,5,6
28/09/2014,6,8
28/09/2014,7,13
28/09/2014,8,41
28/09/2014,9,61
28/09/2014,10,107
28/09/2014,11,163
28/09/2014,12,192
28/09/2014,13,238
28/09/2014,14,219
28/09/2014,15,194
28/09/2014,16,182
28/09/2014,17,172
28/09/2014,18,141
28/09/2014,19,86
28/09/2014,20,33
28/09/2014,21,34
28/09/2014,22,27
28/09/2014,23,9
29/09/2014,0,13
29/09/2014,1,4
29/09/2014,3,1
29/09/2014,4,1
29/09/2014,5,5
29/09/2014,6,37
29/09/2014,7,158
29/09/2014,8,312
29/09/2014,9,154
29/09/2014,10,83
29/09/2014,11,64
29/09/2014,12,48
29/09/2014,13,66
29/09/2014,14,70
29/09/2014,15,83
29/09/2014,16,141
29/09/2014,17,249
29/09/2014,18,297
29/09/2014,19,125
29/09/2014,20,68
29/09/2014,21,41
29/09/2014,22,30
29/09/2014,23,22
30/09/2014,0,5
30/09/2014,1,6
30/09/2014,2,2
30/09/2014,5,9
30/09/2014,6,52
30/09/2014,7,213
30/09/2014,8,367
30/09/2014,9,161
30/09/2014,10,78
30/09/2014,11,68
30/09/2014,12,125
30/09/2014,13,118
30/09/2014,14,99
30/09/2014,15,124
30/09/2014,16,150
30/09/2014,17,342
30/09/2014,18,320
30/09/2014,19,163
30/09/2014,20,81
30/09/2014,21,51
30/09/2014,22,42
30/09/2014,23,29
01/10/2014,0,8
01/10/2014,1,2
01/10/2014,2,3
01/10/2014,4,1
01/10/2014,5,8
01/10/2014,6,43
01/10/2014,7,126
01/10/2014,8,224
01/10/2014,9,156
01/10/2014,10,82
01/10/2014,11,93
01/10/2014,12,126
01/10/2014,13,136
01/10/2014,14,109
01/10/2014,15,117
01/10/2014,16,198
01/10/2014,17,314
01/10/2014,18,298
01/10/2014,19,151
01/10/2014,20,87
01/10/2014,21,63
01/10/2014,22,44
01/10/2014,23,32
02/10/2014,0,12
02/10/2014,1,6
02/10/2014,2,1
02/10/2014,3,1
02/10/2014,4,2
02/10/2014,5,4
02/10/2014,6,44
02/10/2014,7,184
02/10/2014,8,332
02/10/2014,9,197
02/10/2014,10,89
02/10/2014,11,107
02/10/2014,12,126
02/10/2014,13,128
02/10/2014,14,113
02/10/2014,15,105
02/10/2014,16,190
02/10/2014,17,334
02/10/2014,18,301
02/10/2014,19,138
02/10/2014,20,88
02/10/2014,21,62
02/10/2014,22,59
02/10/2014,23,22
03/10/2014,0,17
03/10/2014,1,10
03/10/2014,2,2
03/10/2014,3,4
03/10/2014,4,1
03/10/2014,5,4
03/10/2014,6,42
03/10/2014,7,171
03/10/2014,8,361
03/10/2014,9,200
03/10/2014,10,122
03/10/2014,11,120
03/10/2014,12,155
03/10/2014,13,128
03/10/2014,14,105
03/10/2014,15,138
03/10/2014,16,193
03/10/2014,17,344
03/10/2014,18,254
03/10/2014,19,146
03/10/2014,20,68
03/10/2014,21,55
03/10/2014,22,50
03/10/2014,23,53
04/10/2014,0,35
04/10/2014,1,18
04/10/2014,2,17
04/10/2014,3,12
04/10/2014,4,5
04/10/2014,5,3
04/10/2014,6,11
04/10/2014,7,22
04/10/2014,8,47
04/10/2014,9,69
04/10/2014,10,102
04/10/2014,11,74
04/10/2014,12,45
04/10/2014,13,28
04/10/2014,14,26
04/10/2014,15,47
04/10/2014,16,103
04/10/2014,17,111
04/10/2014,18,99
04/10/2014,19,77
04/10/2014,20,49
04/10/2014,21,31
04/10/2014,22,28
04/10/2014,23,31
05/10/2014,0,23
05/10/2014,1,13
05/10/2014,2,14
05/10/2014,3,9
05/10/2014,4,7
05/10/2014,5,3
05/10/2014,6,7
05/10/2014,7,11
05/10/2014,8,27
05/10/2014,9,58
05/10/2014,10,105
05/10/2014,11,155
05/10/2014,12,216
05/10/2014,13,247
05/10/2014,14,202
05/10/2014,15,206
05/10/2014,16,190
05/10/2014,17,170
05/10/2014,18,93
05/10/2014,19,70
05/10/2014,20,33
05/10/2014,21,18
05/10/2014,22,28
05/10/2014,23,10
06/10/2014,0,8
06/10/2014,1,2
06/10/2014,2,1
06/10/2014,4,1
06/10/2014,5,1
06/10/2014,6,41
06/10/2014,7,105
06/10/2014,8,291
06/10/2014,9,110
06/10/2014,10,41
06/10/2014,11,18
06/10/2014,12,25
06/10/2014,13,25
06/10/2014,14,37
06/10/2014,15,60
06/10/2014,16,107
06/10/2014,17,208
06/10/2014,18,194
06/10/2014,19,107
06/10/2014,20,70
06/10/2014,21,31
06/10/2014,22,38
06/10/2014,23,11
07/10/2014,0,3
07/10/2014,1,4
07/10/2014,2,2
07/10/2014,3,4
07/10/2014,4,2
07/10/2014,5,1
07/10/2014,6,34
07/10/2014,7,142
07/10/2014,8,312
07/10/2014,9,138
07/10/2014,10,79
07/10/2014,11,73
07/10/2014,12,96
07/10/2014,13,107
07/10/2014,14,98
07/10/2014,15,88
07/10/2014,16,130
07/10/2014,17,303
07/10/2014,18,297
07/10/2014,19,137
07/10/2014,20,83
07/10/2014,21,66
07/10/2014,22,56
07/10/2014,23,36
08/10/2014,0,6
08/10/2014,1,4
08/10/2014,2,3
08/10/2014,3,1
08/10/2014,4,2
08/10/2014,5,4
08/10/2014,6,44
08/10/2014,7,93
08/10/2014,8,180
08/10/2014,9,129
08/10/2014,10,67
08/10/2014,11,33
08/10/2014,12,76
08/10/2014,13,58
08/10/2014,14,72
08/10/2014,15,94
08/10/2014,16,122
08/10/2014,17,231
08/10/2014,18,118
08/10/2014,19,90
08/10/2014,20,71
08/10/2014,21,40
08/10/2014,22,34
08/10/2014,23,22
09/10/2014,0,14
09/10/2014,1,7
09/10/2014,2,6
09/10/2014,3,2
09/10/2014,4,1
09/10/2014,5,5
09/10/2014,6,37
09/10/2014,7,161
09/10/2014,8,347
09/10/2014,9,152
09/10/2014,10,83
09/10/2014,11,74
09/10/2014,12,124
09/10/2014,13,112
09/10/2014,14,73
09/10/2014,15,42
09/10/2014,16,88
09/10/2014,17,236
09/10/2014,18,217
09/10/2014,19,80
09/10/2014,20,37
09/10/2014,21,58
09/10/2014,22,48
09/10/2014,23,33
10/10/2014,0,10
10/10/2014,1,12
10/10/2014,2,7
10/10/2014,3,3
10/10/2014,4,3
10/10/2014,5,4
10/10/2014,6,34
10/10/2014,7,136
10/10/2014,8,355
10/10/2014,9,171
10/10/2014,10,97
10/10/2014,11,98
10/10/2014,12,110
10/10/2014,13,115
10/10/2014,14,94
10/10/2014,15,122
10/10/2014,16,158
10/10/2014,17,272
10/10/2014,18,239
10/10/2014,19,128
10/10/2014,20,73
10/10/2014,21,49
10/10/2014,22,34
10/10/2014,23,45
11/10/2014,0,26
11/10/2014,1,13
11/10/2014,2,19
11/10/2014,3,17
11/10/2014,4,8
11/10/2014,5,7
11/10/2014,6,7
11/10/2014,7,12
11/10/2014,8,42
11/10/2014,9,81
11/10/2014,10,102
11/10/2014,11,121
11/10/2014,12,178
11/10/2014,13,150
11/10/2014,14,152
11/10/2014,15,169
11/10/2014,16,176
11/10/2014,17,180
11/10/2014,18,129
11/10/2014,19,76
11/10/2014,20,60
11/10/2014,21,35
11/10/2014,22,39
11/10/2014,23,46
12/10/2014,0,30
12/10/2014,1,24
12/10/2014,2,20
12/10/2014,3,12
12/10/2014,4,10
12/10/2014,5,8
12/10/2014,6,6
12/10/2014,7,19
12/10/2014,8,33
12/10/2014,9,64
12/10/2014,10,78
12/10/2014,11,142
12/10/2014,12,146
12/10/2014,13,172
12/10/2014,14,145
12/10/2014,15,168
12/10/2014,16,116
12/10/2014,17,62
12/10/2014,18,21
12/10/2014,19,12
12/10/2014,20,11
12/10/2014,21,15
12/10/2014,22,13
12/10/2014,23,7
13/10/2014,0,4
13/10/2014,1,1
13/10/2014,2,3
13/10/2014,3,1
13/10/2014,4,3
13/10/2014,5,4
13/10/2014,6,16
13/10/2014,7,37
13/10/2014,8,95
13/10/2014,9,68
13/10/2014,10,47
13/10/2014,11,21
13/10/2014,12,36
13/10/2014,13,40
13/10/2014,14,20
13/10/2014,15,36
13/10/2014,16,40
13/10/2014,17,94
13/10/2014,18,96
13/10/2014,19,42
13/10/2014,20,25
13/10/2014,21,8
13/10/2014,22,9
13/10/2014,23,6
14/10/2014,0,5
14/10/2014,1,3
14/10/2014,2,2
14/10/2014,3,1
14/10/2014,4,3
14/10/2014,5,3
14/10/2014,6,42
14/10/2014,7,115
14/10/2014,8,254
14/10/2014,9,135
14/10/2014,10,74
14/10/2014,11,57
14/10/2014,12,95
14/10/2014,13,97
14/10/2014,14,78
14/10/2014,15,90
14/10/2014,16,120
14/10/2014,17,232
14/10/2014,18,228
14/10/2014,19,121
14/10/2014,20,85
14/10/2014,21,53
14/10/2014,22,50
14/10/2014,23,38
15/10/2014,0,7
15/10/2014,1,5
15/10/2014,2,2
15/10/2014,3,2
15/10/2014,5,3
15/10/2014,6,43
15/10/2014,7,150
15/10/2014,8,310
15/10/2014,9,159
15/10/2014,10,74
15/10/2014,11,80
15/10/2014,12,127
15/10/2014,13,105
15/10/2014,14,82
15/10/2014,15,97
15/10/2014,16,108
15/10/2014,17,175
15/10/2014,18,99
15/10/2014,19,42
15/10/2014,20,33
15/10/2014,21,28
15/10/2014,22,31
15/10/2014,23,10
16/10/2014,0,13
16/10/2014,1,7
16/10/2014,2,2
16/10/2014,3,1
16/10/2014,4,2
16/10/2014,5,2
16/10/2014,6,34
16/10/2014,7,137
16/10/2014,8,329
16/10/2014,9,173
16/10/2014,10,101
16/10/2014,11,83
16/10/2014,12,111
16/10/2014,13,118
16/10/2014,14,108
16/10/2014,15,89
16/10/2014,16,147
16/10/2014,17,281
16/10/2014,18,224
16/10/2014,19,155
16/10/2014,20,76
16/10/2014,21,70
16/10/2014,22,57
16/10/2014,23,27
17/10/2014,0,13
17/10/2014,1,11
17/10/2014,2,6
17/10/2014,3,4
17/10/2014,4,2
17/10/2014,5,4
17/10/2014,6,38
17/10/2014,7,139
17/10/2014,8,295
17/10/2014,9,187
17/10/2014,10,86
17/10/2014,11,97
17/10/2014,12,166
17/10/2014,13,131
17/10/2014,14,119
17/10/2014,15,132
17/10/2014,16,137
17/10/2014,17,304
17/10/2014,18,239
17/10/2014,19,132
17/10/2014,20,82
17/10/2014,21,41
17/10/2014,22,35
17/10/2014,23,39
18/10/2014,0,32
18/10/2014,1,26
18/10/2014,2,16
18/10/2014,3,6
18/10/2014,4,8
18/10/2014,5,4
18/10/2014,6,5
18/10/2014,7,16
18/10/2014,8,38
18/10/2014,9,80
18/10/2014,10,106
18/10/2014,11,125
18/10/2014,12,153
18/10/2014,13,147
18/10/2014,14,147
18/10/2014,15,151
18/10/2014,16,157
18/10/2014,17,140
18/10/2014,18,122
18/10/2014,19,87
18/10/2014,20,38
18/10/2014,21,37
18/10/2014,22,34
18/10/2014,23,47
19/10/2014,0,39
19/10/2014,1,22
19/10/2014,2,12
19/10/2014,3,11
19/10/2014,4,7
19/10/2014,5,7
19/10/2014,6,5
19/10/2014,7,5
19/10/2014,8,25
19/10/2014,9,64
19/10/2014,10,90
19/10/2014,11,149
19/10/2014,12,204
19/10/2014,13,203
19/10/2014,14,186
19/10/2014,15,179
19/10/2014,16,173
19/10/2014,17,167
19/10/2014,18,116
19/10/2014,19,62
19/10/2014,20,58
19/10/2014,21,38
19/10/2014,22,28
19/10/2014,23,26
20/10/2014,0,3
20/10/2014,1,2
20/10/2014,2,4
20/10/2014,4,1
20/10/2014,5,6
20/10/2014,6,36
20/10/2014,7,130
20/10/2014,8,293
20/10/2014,9,150
20/10/2014,10,83
20/10/2014,11,91
20/10/2014,12,103
20/10/2014,13,100
20/10/2014,14,75
20/10/2014,15,100
20/10/2014,16,134
20/10/2014,17,258
20/10/2014,18,230
20/10/2014,19,108
20/10/2014,20,90
20/10/2014,21,44
20/10/2014,22,39
20/10/2014,23,9
21/10/2014,0,12
